Year,Season,Team,abv,WinRate,PointDiff,SeasonResult,teamId,EntityId,Name,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Period1Fouls2Minutes,Period2Fouls2Minutes,Period2Fouls3Minutes,Period3Fouls3Minutes,Period3Fouls4Minutes,Period4Fouls4Minutes,Period4Fouls5Minutes,PeriodOTFouls5Minutes,OnOffRtg,OnDefRtg,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimOffReboundedPct,ShortMidRangeOffReboundedPct,LongMidRangeOffReboundedPct,ThreePtOffReboundedPct,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PeriodOTFouls4Minutes,Period2Fouls4Minutes,BlockingFouls,BlockingFoulsDrawn,HeaveMakes,Period1Fouls3Minutes,Period3Fouls5Minutes
2019,2019-20,Bucks,MIL,0.767,11.7,Lost Conference Semifinals,1610612749,203507,Giannis Antetokounmpo,115016.0,63,1917.0,682.0,4204,4171,1052,805,406.0,8375,483.0,651.0,77.0,108.0,117.0,166.0,74.0,206.0,39.0,88.0,5.0,10.0,2.0,3.0,84.0,283.0,1.0,8.0,17.0,71.0,596.0,945.0,89.0,293.0,398.0,1857.0,4171.0,85.0,130.0,1.0,8.0,42.0,215.0,138.0,227.0,19.0,74.0,146.0,479.0,522.0,670.0,147.0,120.0,124.0,283.0,84.0,69.0,160.0,194.0,354.0,131.0,63.0,110.0,32.0,18.0,902.0,39.0,96.0,5.0,341.0,328.0,47.0,716.0,140.0,856.0,47.0,61.0,38.0,23.0,89.0,26.0,40.0,141.0,9.0,49.0,3.0,26.0,230.0,16.0,61.0,50.0,195.0,34.0,15.0,31.0,515.0,2.0,19.0,8.0,629.0,95.0,3.0,304.0,2.0,54.0,63.0,3.0,2.0,41.0,1.0,2.0,20.0,66.0,41.0,12.0,1.0,5.0,4.0,1642.0,473.0,1040,21.0,46.0,6.0,104.0,14.0,102.0,7.0,75.0,30.0,7.0,115.43767840152236,100.0,0.43791946308724833,0.4887640449438202,0.550561797752809,0.3037542662116041,0.125,0.25675675675675674,0.3037542662116041,0.6306878306878307,0.6538461538461539,0.6079295154185022,0.5892568659127625,0.6268115942028986,0.553156146179402,0.6167664670658682,0.6398809523809523,0.5915841584158416,0.23667205169628433,0.07301587301587302,0.06451612903225806,0.13106796116504854,37.10368466152528,0.3869565217391304,0.5949367088607594,0.029585798816568046,0.2660178426601784,0.11267605633802817,0.34831460674157305,0.03903903903903904,0.3024412296564195,0.07293354943273905,0.17615176151761516,0.0771513353115727,0.03424657534246575,0.03553299492385787,0.052132701421800945,0.16326530612244897,0.30864197530864196,0.3464052287581699,0.3516624040920716,0.3350253807106599,0.09832635983263599,0.6212121212121212,0.5258481421647819,0.7419354838709677,0.7931034482758621,0.47619047619047616,0.16639741518578352,0.3592233009708738,0.4134078212290503,0.21621621621621623,0.07108239095315025,0.4431818181818182,0.4431818181818182,0.38461538461538464,0.008077544426494346,0.5,0.5,1.0,0.22859450726978997,0.2968197879858657,0.2968197879858657,0.5238095238095238,0.782608695652174,0.7129629629629629,0.11688311688311688,0.057971014492753624,0.125,0.5514950166112956,0.7048192771084337,0.009966777408637873,0.6666666666666666,0.23588039867109634,0.23943661971830985,0.7625201938610663,0.2968197879858657,0.5466318255250404,0.5279560747663552,0.5372916943521594,0.2111801242236025,0.2634315424610052,0.006779661016949152,0.1157781367797523,0.2579429186860528,4.5962962962962965,26.46962457337884,0.40119760479041916,0.2692307692307692,0.22448979591836735,0.165,0.25023786869647957,,,,,,,,,,,,,,,,,,,,,
2019,2019-20,Bucks,MIL,0.767,11.7,Lost Conference Semifinals,1610612749,203114,Khris Middleton,111167.0,62,1853.0,501.0,4043,4021,964,739,358.0,8064,89.0,137.0,11.0,17.0,22.0,37.0,106.0,221.0,129.0,235.0,26.0,54.0,7.0,17.0,121.0,300.0,8.0,16.0,39.0,94.0,324.0,593.0,147.0,354.0,208.0,1297.0,4157.0,24.0,38.0,9.0,20.0,8.0,83.0,79.0,147.0,46.0,111.0,87.0,383.0,244.0,404.0,309.0,132.0,20.0,298.0,121.0,33.0,186.0,79.0,265.0,57.0,22.0,151.0,25.0,10.0,609.0,23.0,14.0,7.0,176.0,154.0,8.0,338.0,44.0,382.0,11.0,53.0,38.0,15.0,83.0,17.0,51.0,54.0,5.0,32.0,1.0,6.0,137.0,4.0,40.0,51.0,142.0,8.0,11.0,15.0,169.0,6.0,6.0,6.0,227.0,14.0,13.0,66.0,20.0,23.0,7.0,,,5.0,,,2.0,7.0,2.0,,,,1.0,1214.0,376.0,953,13.0,16.0,1.0,69.0,,53.0,2.0,39.0,,3.0,115.21147662626763,103.38224322307883,0.3765432098765432,0.3885350318471338,0.7006802721088435,0.4152542372881356,0.45,0.4144144144144144,0.41761363636363635,0.5463743676222597,0.631578947368421,0.5374149659863946,0.574973600844773,0.646551724137931,0.5736434108527132,0.6195756991321119,0.680327868852459,0.6359060402684564,0.3738120380147835,0.05564924114671164,0.10218978102189781,0.07239819004524888,26.429536244934713,0.6058394160583942,0.10526315789473684,0.06930693069306931,0.14038286235186873,0.015927189988623434,0.18410041841004185,0.025109170305676855,0.16074037993180712,0.020612813370473538,0.014367816091954023,0.016483516483516484,0.017964071856287425,0.027359781121751026,0.016216216216216217,0.11055276381909548,0.14953271028037382,0.16974169741697417,0.1810810810810811,0.19444444444444445,0.025522041763341066,0.2857142857142857,0.1446673706441394,0.6496350364963503,0.7235772357723578,0.4943820224719101,0.23336853220696938,0.4796380090497738,0.5170731707317073,0.33962264150943394,0.2481520591341077,0.548936170212766,0.5560344827586207,0.32558139534883723,0.057022175290390706,0.48148148148148145,0.5,0.9230769230769231,0.3167898627243928,0.4033333333333333,0.40878378378378377,0.6528925619834711,0.29310344827586204,0.6470588235294118,0.09090909090909091,0.27586206896551724,0.5,0.1434108527131783,0.5945945945945946,0.06589147286821706,0.4117647058823529,0.3643410852713178,0.4148936170212766,0.518479408658923,0.40604026845637586,0.48873603174603175,0.5138439393939394,0.4825029296875,0.08481262327416174,0.10232558139534884,0.05420054200542006,0.06399383191981496,0.2952968388589052,11.010118043844857,25.992655367231638,0.3125,0.21052631578947367,0.21153846153846154,0.16176470588235295,0.23843680435320308,1.0,4.0,2.0,6.0,1.0,5.0,0.01694915254237288,0.01276595744680851,0.037037037037037035,0.013333333333333334,0.06896551724137931,0.25,1.0,0.875,,,,,,,
2019,2019-20,Bucks,MIL,0.767,11.7,Lost Conference Semifinals,1610612749,201572,Brook Lopez,109019.0,68,1817.0,526.0,3974,3940,746,487,348.0,7914,113.0,169.0,29.0,40.0,19.0,27.0,71.0,163.0,6.0,14.0,24.0,73.0,4.0,13.0,78.0,252.0,1.0,13.0,15.0,47.0,190.0,346.0,102.0,325.0,127.0,813.0,4021.0,33.0,49.0,2.0,18.0,12.0,84.0,32.0,62.0,19.0,60.0,32.0,153.0,254.0,126.0,303.0,3.0,30.0,252.0,78.0,21.0,48.0,51.0,99.0,48.0,3.0,33.0,5.0,10.0,249.0,27.0,26.0,5.0,81.0,157.0,16.0,254.0,58.0,312.0,11.0,46.0,35.0,11.0,24.0,6.0,18.0,46.0,1.0,6.0,,15.0,70.0,4.0,15.0,106.0,163.0,3.0,10.0,18.0,134.0,,8.0,3.0,152.0,16.0,,75.0,2.0,7.0,162.0,1.0,,112.0,1.0,2.0,48.0,163.0,110.0,4.0,,2.0,9.0,729.0,153.0,740,5.0,5.0,,66.0,6.0,51.0,8.0,47.0,11.0,,114.41872169099143,102.05583756345177,0.6684210526315789,0.7257142857142858,0.9901960784313726,0.31384615384615383,0.1111111111111111,0.31666666666666665,0.31384615384615383,0.5491329479768786,0.673469387755102,0.5161290322580645,0.511177347242921,0.5373134328358209,0.4959016393442623,0.5508130081300813,0.5753424657534246,0.5387323943661971,0.4843517138599106,0.06069364161849711,0.08875739644970414,0.03680981595092025,18.479505381268606,0.34285714285714286,0.2318840579710145,0.04716981132075472,0.13857016769638128,0.030696576151121605,0.08681672025723473,0.02903225806451613,0.11519845111326234,0.029825548677546426,0.040229885057471264,0.023323615160349854,0.02564102564102564,0.029609690444145357,0.026737967914438502,0.1791044776119403,0.12387387387387387,0.10452961672473868,0.09041835357624832,0.07291666666666667,0.031161473087818695,0.6748466257668712,0.2518628912071535,0.6686390532544378,0.7337662337662337,0.7522123893805309,0.2429210134128167,0.43558282208588955,0.45222929936305734,0.5492957746478874,0.020864381520119227,0.42857142857142855,0.42857142857142855,0.5,0.10879284649776454,0.3287671232876712,0.3287671232876712,1.0,0.37555886736214605,0.30952380952380953,0.3107569721115538,0.9871794871794872,0.5970149253731343,0.725,0.4482758620689655,0.19402985074626866,0.07692307692307693,0.22131147540983606,0.7037037037037037,0.10655737704918032,0.3076923076923077,0.38524590163934425,0.3191489361702128,0.736214605067064,0.30952380952380953,0.5256722801788375,0.5561686046511628,0.5087590163934427,0.10533515731874145,0.18518518518518517,0.006134969325153374,0.1033210332103321,0.1881918819188192,5.755780346820809,25.980307692307694,0.32727272727272727,0.18478260869565216,0.25,0.19545454545454546,0.18772018117765477,1.0,5.0,,1.0,,1.0,0.003076923076923077,,,0.003968253968253968,0.07462686567164178,0.2,1.0,1.0,,,,,,,
2019,2019-20,Bucks,MIL,0.767,11.7,Lost Conference Semifinals,1610612749,202339,Eric Bledsoe,98779.0,61,1646.0,433.0,3635,3635,683,539,305.0,7270,182.0,272.0,10.0,15.0,31.0,50.0,49.0,142.0,29.0,74.0,8.0,31.0,1.0,7.0,66.0,184.0,2.0,11.0,7.0,30.0,260.0,488.0,74.0,215.0,169.0,911.0,3738.0,10.0,26.0,3.0,17.0,5.0,34.0,47.0,100.0,8.0,37.0,55.0,173.0,166.0,354.0,102.0,120.0,12.0,184.0,66.0,38.0,185.0,143.0,328.0,108.0,35.0,145.0,25.0,15.0,799.0,17.0,25.0,1.0,117.0,112.0,10.0,239.0,43.0,282.0,13.0,57.0,38.0,19.0,85.0,22.0,53.0,63.0,7.0,32.0,1.0,6.0,148.0,5.0,25.0,39.0,128.0,10.0,4.0,14.0,178.0,3.0,1.0,12.0,214.0,31.0,,102.0,3.0,16.0,22.0,4.0,4.0,8.0,,4.0,10.0,26.0,16.0,,,,,877.0,171.0,674,8.0,15.0,,44.0,5.0,54.0,1.0,41.0,10.0,1.0,114.74552957359009,102.83356258596973,0.3192307692307692,0.32677165354330706,0.4594594594594595,0.34418604651162793,0.17647058823529413,0.21621621621621623,0.34418604651162793,0.5327868852459017,0.38461538461538464,0.47,0.5277382645803699,0.3372093023255814,0.4306569343065693,0.5744010088272383,0.3695652173913043,0.5118343195266272,0.3058321479374111,0.0778688524590164,0.0625,0.14084507042253522,23.702770780856422,0.5743243243243243,0.14084507042253522,0.008771929824561403,0.10831721470019343,0.03238341968911917,0.13978494623655913,0.02103960396039604,0.12239444147514698,0.026582278481012658,0.02258064516129032,0.03858520900321544,0.039735099337748346,0.018867924528301886,0.029069767441860465,0.10714285714285714,0.09367088607594937,0.13360323886639677,0.13423831070889894,0.16091954022988506,0.039634146341463415,0.6153846153846154,0.3869132290184922,0.6691176470588235,0.7137254901960784,0.37362637362637363,0.2019914651493599,0.34507042253521125,0.4016393442622951,0.20408163265306123,0.10526315789473684,0.3918918918918919,0.3972602739726027,0.1724137931034483,0.044096728307254626,0.25806451612903225,0.25806451612903225,0.875,0.26173541963015645,0.358695652173913,0.36065573770491804,0.4090909090909091,0.3488372093023256,0.6666666666666666,0.2,0.2558139534883721,0.18181818181818182,0.36496350364963503,0.62,0.051094890510948905,0.14285714285714285,0.21897810218978103,0.23333333333333334,0.6927453769559033,0.358695652173913,0.5251956614509247,0.5006307692307692,0.5025273722627737,0.13513513513513514,0.18246869409660108,0.013761467889908258,0.03732162458836443,0.18990120746432493,6.225819672131147,25.834418604651162,0.3,0.22826086956521738,0.13636363636363635,0.2,0.18789546079779917,1.0,6.0,,1.0,,,0.004651162790697674,0.013513513513513514,,0.005434782608695652,0.13953488372093023,0.16666666666666666,,1.0,3.0,,,,,,
2019,2019-20,Bucks,MIL,0.767,11.7,Lost Conference Semifinals,1610612749,202083,Wesley Matthews,98090.0,67,1635.0,454.0,3572,3575,688,498,294.0,7147,39.0,62.0,5.0,7.0,10.0,13.0,13.0,44.0,7.0,19.0,35.0,83.0,8.0,17.0,73.0,214.0,8.0,13.0,10.0,34.0,59.0,125.0,108.0,297.0,52.0,494.0,3581.0,9.0,15.0,12.0,21.0,2.0,56.0,12.0,25.0,18.0,51.0,13.0,91.0,72.0,46.0,303.0,21.0,4.0,214.0,73.0,17.0,54.0,38.0,92.0,29.0,9.0,46.0,5.0,3.0,222.0,10.0,11.0,1.0,78.0,63.0,3.0,144.0,22.0,166.0,6.0,38.0,19.0,19.0,26.0,6.0,14.0,17.0,4.0,12.0,,4.0,43.0,1.0,10.0,36.0,103.0,1.0,2.0,2.0,80.0,6.0,3.0,22.0,68.0,3.0,6.0,22.0,5.0,4.0,7.0,2.0,2.0,3.0,,1.0,3.0,9.0,4.0,,,,,438.0,91.0,679,12.0,4.0,,26.0,,33.0,,18.0,1.0,,112.9619260918253,100.16783216783217,0.6101694915254238,0.631578947368421,0.9351851851851852,0.36363636363636365,0.5714285714285714,0.35294117647058826,0.36363636363636365,0.472,0.6,0.48,0.523696682464455,0.75,0.5131578947368421,0.544543429844098,0.7432432432432432,0.5481927710843374,0.7037914691943128,0.136,0.16129032258064516,0.13636363636363635,12.599231754161332,0.6046511627906976,0.046875,0.011494252873563218,0.06146341463414634,0.014473684210526316,0.09027777777777778,0.011682242990654205,0.07464266807834834,0.012995049504950494,0.009523809523809525,0.01639344262295082,0.02142857142857143,0.011527377521613832,0.012345679012345678,0.054945054945054944,0.04455445544554455,0.09727626459143969,0.09145427286356822,0.08629441624365482,0.02564102564102564,0.4444444444444444,0.14691943127962084,0.6290322580645161,0.75,0.6153846153846154,0.10426540284360189,0.29545454545454547,0.34210526315789475,0.5384615384615384,0.045023696682464455,0.3684210526315789,0.3888888888888889,0.7142857142857143,0.1966824644549763,0.42168674698795183,0.42168674698795183,0.9714285714285714,0.5071090047393365,0.3411214953271028,0.3443396226415094,0.9178082191780822,0.19444444444444445,0.7142857142857143,0.6,0.3611111111111111,0.6153846153846154,0.17105263157894737,0.7692307692307693,0.2236842105263158,0.47058823529411764,0.4473684210526316,0.29411764705882354,0.8507109004739336,0.3411214953271028,0.5448818720379147,0.52106875,0.5481355263157894,0.060674157303370786,0.1527777777777778,0.016611295681063124,0.11336032388663968,0.18421052631578946,6.6624,25.51952861952862,0.34782608695652173,0.16666666666666666,0.08333333333333333,0.1702127659574468,0.19260918253079506,4.0,8.0,,2.0,,1.0,0.006734006734006734,0.05263157894736842,,0.009345794392523364,0.2222222222222222,0.5,0.75,0.875,2.0,,,,,,
2019,2019-20,Bucks,MIL,0.767,11.7,Lost Conference Semifinals,1610612749,1628978,Donte DiVincenzo,91226.0,66,1520.0,409.0,3310,3318,1152,776,348.0,6628,118.0,188.0,19.0,33.0,53.0,73.0,13.0,41.0,18.0,34.0,11.0,42.0,4.0,12.0,72.0,205.0,6.0,13.0,24.0,74.0,149.0,263.0,83.0,247.0,63.0,610.0,3382.0,20.0,37.0,8.0,17.0,9.0,73.0,64.0,100.0,28.0,86.0,36.0,248.0,160.0,138.0,204.0,45.0,20.0,202.0,72.0,23.0,102.0,52.0,154.0,36.0,16.0,74.0,15.0,13.0,360.0,39.0,26.0,1.0,124.0,126.0,2.0,252.0,66.0,318.0,5.0,85.0,61.0,24.0,49.0,17.0,32.0,41.0,5.0,17.0,3.0,5.0,90.0,9.0,30.0,47.0,113.0,6.0,3.0,5.0,96.0,1.0,9.0,20.0,86.0,4.0,,32.0,2.0,11.0,17.0,3.0,3.0,11.0,,2.0,4.0,20.0,12.0,1.0,,,,537.0,244.0,1142,12.0,9.0,6.0,39.0,1.0,30.0,1.0,20.0,9.0,,114.53172205438067,101.92887281494876,0.5369127516778524,0.5755395683453237,0.8192771084337349,0.3360323886639676,0.47058823529411764,0.32558139534883723,0.3401639344262295,0.5665399239543726,0.5405405405405406,0.64,0.5362745098039216,0.5925925925925926,0.5698924731182796,0.5545454545454546,0.6186440677966102,0.5961538461538461,0.4843137254901961,0.08745247148288973,0.09574468085106383,0.12195121951219512,17.20892713094918,0.5444444444444444,0.02857142857142857,0.009345794392523364,0.13404255319148936,0.03576341127922971,0.16533333333333333,0.051451187335092345,0.14792899408284024,0.04377104377104377,0.026143790849673203,0.04482758620689655,0.03816793893129771,0.04746317512274959,0.06802721088435375,0.10393258426966293,0.15426997245179064,0.1493212669683258,0.1705685618729097,0.14473684210526316,0.02032520325203252,0.6,0.3686274509803922,0.6276595744680851,0.6941176470588235,0.6016949152542372,0.0803921568627451,0.3170731707317073,0.3611111111111111,0.38461538461538464,0.06666666666666667,0.5294117647058824,0.5294117647058824,0.2222222222222222,0.08235294117647059,0.2619047619047619,0.2682926829268293,0.9090909090909091,0.4019607843137255,0.35121951219512193,0.3564356435643564,0.8055555555555556,0.6111111111111112,0.5757575757575758,0.3684210526315789,0.24074074074074073,0.46153846153846156,0.3924731182795699,0.726027397260274,0.06451612903225806,0.3333333333333333,0.3978494623655914,0.32432432432432434,0.8529411764705882,0.3564356435643564,0.5534486166007906,0.5578103448275862,0.5501373626373627,0.06307977736549165,0.10996563573883161,0.008064516129032258,0.11967213114754098,0.4065573770491803,4.765779467680609,26.423886639676113,0.3188405797101449,0.2962962962962963,0.1875,0.24528301886792453,0.34803625377643505,2.0,4.0,3.0,4.0,,1.0,0.016194331983805668,,0.023809523809523808,0.014634146341463415,0.07407407407407407,0.5,1.0,1.0,,,,,,,
2019,2019-20,Bucks,MIL,0.767,11.7,Lost Conference Semifinals,1610612749,201588,George Hill,76278.0,59,1271.0,300.0,2705,2694,1337,866,278.0,5399,87.0,127.0,12.0,18.0,39.0,56.0,14.0,44.0,12.0,29.0,22.0,44.0,12.0,25.0,59.0,132.0,5.0,10.0,28.0,63.0,113.0,200.0,81.0,176.0,85.0,554.0,2831.0,16.0,29.0,10.0,18.0,4.0,66.0,47.0,88.0,40.0,88.0,63.0,277.0,106.0,120.0,156.0,87.0,16.0,131.0,59.0,20.0,106.0,74.0,180.0,47.0,27.0,66.0,30.0,10.0,434.0,13.0,36.0,1.0,71.0,56.0,,127.0,50.0,177.0,4.0,47.0,27.0,20.0,36.0,4.0,26.0,21.0,4.0,10.0,3.0,4.0,57.0,4.0,34.0,42.0,84.0,3.0,4.0,1.0,96.0,4.0,2.0,15.0,101.0,2.0,9.0,25.0,4.0,18.0,5.0,,,2.0,,1.0,2.0,5.0,2.0,,,,,488.0,274.0,1327,12.0,15.0,,14.0,2.0,13.0,2.0,19.0,,,115.74861367837337,105.08537490720119,0.4690265486725664,0.5047619047619047,0.6419753086419753,0.4602272727272727,0.5555555555555556,0.45454545454545453,0.46285714285714286,0.565,0.5517241379310345,0.5340909090909091,0.6236702127659575,0.6595744680851063,0.6079545454545454,0.6539379474940334,0.66,0.6507177033492823,0.46808510638297873,0.1,0.11023622047244094,0.11363636363636363,15.66622691292876,0.631578947368421,,0.01020408163265306,0.07588075880758807,0.0636042402826855,0.11234177215189874,0.020833333333333332,0.0927007299270073,0.041176470588235294,0.04741379310344827,0.06837606837606838,0.09,0.026530612244897958,,0.07692307692307693,0.06440677966101695,0.09289617486338798,0.1141732283464567,0.10483870967741936,0.02531645569620253,0.4,0.3377659574468085,0.6850393700787402,0.7699115044247787,0.5287356321839081,0.11702127659574468,0.3181818181818182,0.358974358974359,0.21428571428571427,0.07712765957446809,0.41379310344827586,0.42857142857142855,0.3333333333333333,0.11702127659574468,0.5,0.5,0.9090909090909091,0.35106382978723405,0.44696969696969696,0.44696969696969696,0.5423728813559322,0.3829787234042553,0.6666666666666666,0.25,0.2127659574468085,0.5,0.3181818181818182,0.6964285714285714,0.14204545454545456,0.48,0.35795454545454547,0.4444444444444444,0.8058510638297872,0.45038167938931295,0.5325776,0.550953125,0.5279597142857143,0.07231920199501247,0.11210762331838565,0.02247191011235955,0.11913357400722022,0.5,5.6385000000000005,25.59375,0.2,0.3793103448275862,0.26666666666666666,0.2391304347826087,0.4942698706099815,5.0,8.0,1.0,,1.0,2.0,,0.034482758620689655,,,0.1702127659574468,0.625,0.8,0.2,3.0,,,,,,
2019,2019-20,Bucks,MIL,0.767,11.7,Lost Conference Semifinals,1610612749,1626192,Pat Connaughton,74581.0,67,1243.0,81.0,2676,2702,1104,781,289.0,5378,76.0,110.0,20.0,22.0,29.0,42.0,6.0,18.0,,7.0,6.0,20.0,4.0,11.0,49.0,146.0,4.0,13.0,19.0,62.0,82.0,135.0,55.0,166.0,31.0,360.0,2890.0,20.0,26.0,5.0,15.0,4.0,59.0,31.0,50.0,23.0,73.0,12.0,143.0,120.0,44.0,156.0,9.0,32.0,146.0,49.0,16.0,54.0,53.0,107.0,40.0,13.0,36.0,10.0,8.0,267.0,35.0,24.0,1.0,109.0,113.0,2.0,224.0,60.0,284.0,3.0,25.0,18.0,7.0,34.0,8.0,20.0,18.0,3.0,14.0,2.0,1.0,52.0,7.0,26.0,46.0,70.0,1.0,,,41.0,,5.0,7.0,40.0,6.0,,17.0,,6.0,17.0,14.0,14.0,3.0,,7.0,7.0,31.0,19.0,,1.0,,,301.0,141.0,1099,2.0,4.0,,4.0,,5.0,,,,,111.02391629297458,106.95780903034789,0.7317073170731707,0.9090909090909091,0.9454545454545454,0.3313253012048193,0.3333333333333333,0.3150684931506849,0.3313253012048193,0.6074074074074074,0.7692307692307693,0.62,0.5465116279069767,0.6707317073170732,0.532520325203252,0.5660377358490566,0.686046511627907,0.5458015267175572,0.5514950166112956,0.11851851851851852,0.1,0.16666666666666666,12.26790450928382,0.6538461538461539,0.03389830508474576,0.009433962264150943,0.1550068587105624,0.04285714285714286,0.16873065015479877,0.05319148936170213,0.16145454545454546,0.048440065681444995,0.03137254901960784,0.046948356807511735,0.06521739130434782,0.045627376425855515,0.08333333333333333,0.12350597609561753,0.15734265734265734,0.19270833333333334,0.1736641221374046,0.14754098360655737,0.02097902097902098,0.6129032258064516,0.3654485049833887,0.6909090909090909,0.7676767676767676,0.7236842105263158,0.059800664451827246,0.3333333333333333,0.4,0.8333333333333334,0.023255813953488372,,,,0.0664451827242525,0.3,0.3,1.0,0.4850498338870432,0.3356164383561644,0.3402777777777778,0.9387755102040817,0.5365853658536586,0.9090909090909091,0.2,0.3170731707317073,0.3076923076923077,0.34146341463414637,0.6904761904761905,0.08943089430894309,0.36363636363636365,0.5040650406504065,0.3064516129032258,0.9169435215946844,0.3356164383561644,0.5543799003322258,0.5471925925925926,0.539671138211382,0.05448717948717949,0.11643835616438356,,0.1638888888888889,0.3972222222222222,3.2333333333333334,26.16566265060241,0.29411764705882354,0.5,0.3333333333333333,0.19444444444444445,0.4125560538116592,1.0,2.0,,2.0,,,0.012048192771084338,0.2857142857142857,,0.0136986301369863,0.04878048780487805,0.5,1.0,0.75,,,,,,,
